,t,a,e,i
0,2151540,7108.099925378304,0.0009999977767693523,52.683094146144335
0,2151720,7108.09992549727,0.0009999977674849591,52.68307174539746
0,2151900,7108.099926767066,0.0009999978031650294,52.68315070271552
0,2152080,7108.0999257556405,0.0009999977299677675,52.68328338409213
0,2152260,7108.099924487973,0.0009999976137060617,52.683465025370595
0,2152440,7108.099922832581,0.0009999974325677495,52.68368910147281
0,2152620,7108.099920982425,0.000999997203257387,52.68394755983459
0,2152800,7108.099919091638,0.000999996949480814,52.68423110947307
0,2152980,7108.099916952913,0.000999996650770072,52.684529555272384
0,2153160,7108.0999145279075,0.0009999963109403093,52.68483216533476
0,2153340,7108.099912625208,0.00099999605336344,52.68512805796563
0,2153520,7108.09991059391,0.0009999957980235466,52.68540659410079
0,2153700,7108.099908842669,0.0009999956037238693,52.685657760778405
0,2153880,7108.099907113807,0.0009999954446353668,52.68587253161641
0,2154060,7108.099905657281,0.000999995345073972,52.68604319115912
0,2154240,7108.099904290902,0.000999995288656589,52.686163611361565
0,2154420,7108.099903125691,0.0009999952788969741,52.68622947031949
0,2154600,7108.099902834785,0.0009999953149123417,52.6862384055441
0,2154780,7108.099910861626,0.0009999953375599607,52.68619009652699
0,2154960,7108.09991084158,0.0009999953782258342,52.68629392019514
0,2155140,7108.099909874491,0.0009999954684710719,52.68644954154835
0,2155320,7108.099908374225,0.0009999956237273203,52.68665139013279
0,2155500,7108.099906791804,0.0009999958107581451,52.686892243943404
0,2155680,7108.099905206439,0.000999996016859845,52.68716348855752
0,2155860,7108.0999035182995,0.000999996249265199,52.68745542533768
0,2156040,7108.099901592411,0.0009999965203903688,52.687757617746634
0,2156220,7108.099899802037,0.0009999967693372883,52.688059263557605
0,2156400,7108.0998979607875,0.0009999970131448566,52.68834957989333
0,2156580,7108.099896141708,0.000999997233301696,52.68861818760636
0,2156760,7108.099894713057,0.000999997383284791,52.68885548153232
0,2156940,7108.0998934431045,0.0009999974912967547,52.68905297360514
0,2157120,7108.099892089331,0.0009999975754068063,52.6892035967108
0,2157300,7108.099890945194,0.0009999976162652386,52.68930195845248
0,2157480,7108.099890367915,0.000999997616499467,52.68934453567575
0,2157660,7108.099891077333,0.0009999976074654543,52.68932980261153
0,2157840,7108.099896089971,0.0009999977510363116,52.68940131858986
0,2158020,7108.099895412467,0.000999997697327874,52.68952705220345
0,2158200,7108.099894341713,0.000999997599145843,52.68970248905398
0,2158380,7108.099892610918,0.0009999974123951366,52.68992132730217
0,2158560,7108.099890966314,0.000999997210356057,52.690175702986146
0,2158740,7108.09988919666,0.000999996974241406,52.69045647221122
0,2158920,7108.09988698239,0.0009999966657953752,52.69075354005997
0,2159100,7108.099885043697,0.0009999963937493332,52.69105622427761
0,2159280,7108.0998831621455,0.000999996137567882,52.69135364044278
0,2159460,7108.0998812716125,0.000999995897567888,52.691635094502246
0,2159640,7108.099879421697,0.000999995688721255,52.6918904682667
0,2159820,7108.099877556008,0.0009999955124038392,52.69211058374842
0,2160000,7108.099876223537,0.000999995418946295,52.69228753305342
0,2160180,7108.099874845923,0.000999995358533256,52.692414961881916
0,2160360,7108.099873998842,0.0009999953551021246,52.692488296477045
0,2160540,7108.099873680837,0.0009999953909259549,52.6925049060107
0,2160720,7108.099878692474,0.000999995421769939,52.69246419481373
0,2160900,7108.0998794414445,0.000999995440221588,52.69256076928367
0,2161080,7108.099878861966,0.0009999955035797973,52.692709749450074
0,2161260,7108.099877822612,0.000999995613427002,52.69290580224695
0,2161440,7108.099876419512,0.0009999957783366233,52.69314191265525
0,2161620,7108.0998749757,0.0009999959649828116,52.69340963553006
0,2161800,7108.099873279426,0.0009999961975338332,52.69369939784544
0,2161980,7108.099871604133,0.0009999964332556884,52.69400084059808
0,2162160,7108.099870166726,0.0009999966336469213,52.69430318829787
0,2162340,7108.0998684417755,0.0009999968636609264,52.69459563306817
0,2162520,7108.099866861732,0.0009999970569776937,52.694867719899
0,2162700,7108.099865436262,0.0009999972092126163,52.69510971955705
0,2162880,7108.099863949613,0.0009999973392606177,52.69531297605486
0,2163060,7108.099862669438,0.0009999974213865904,52.695470216412964
0,2163240,7108.099861527619,0.000999997464348491,52.69557581169203
0,2163420,7108.099861041564,0.0009999974626401407,52.69562597989861
0,2163600,7108.099861678068,0.000999997446926368,52.69561892333673
0,2163780,7108.099877809937,0.0009999978698357057,52.69568295260408
0,2163960,7108.099877898582,0.000999997860185279,52.69580165812402
0,2164140,7108.099877066361,0.000999997782998383,52.695970778110095
0,2164320,7108.099875635359,0.0009999976302414984,52.69618423798178
0,2164500,7108.099874112086,0.0009999974450389853,52.69643436742207
0,2164680,7108.099872017154,0.0009999971679779537,52.69671217550813
0,2164860,7108.099869848885,0.0009999968669283088,52.69700767403227
0,2165040,7108.099867854564,0.0009999965867528088,52.69731023728347
0,2165220,7108.099865969641,0.0009999963286298403,52.697608985150815
0,2165400,7108.099864269703,0.0009999961107334302,52.697893175507495
0,2165580,7108.099862688525,0.0009999959297730488,52.69815259147713
0,2165760,7108.099861065125,0.0009999957731959132,52.69837790939302
0,2165940,7108.0998596942645,0.0009999956727756764,52.69856103402117
0,2166120,7108.099858696021,0.0009999956294856494,52.698695388894315
0,2166300,7108.0998577181945,0.0009999956186119497,52.69877615133496
0,2166480,7108.099857468317,0.0009999956518301602,52.698800423851395
0,2166660,7108.099860899281,0.0009999956907769114,52.69876733597858
0,2166840,7108.099862881113,0.0009999956718868422,52.698856599868655
0,2167020,7108.099862276311,0.0009999957388686967,52.69899884382027
0,2167200,7108.099861397538,0.0009999958327420989,52.6991889755828
0,2167380,7108.099860190345,0.0009999959738626189,52.699420191619595
0,2167560,7108.099858644261,0.0009999961716877853,52.69968422146651
0,2167740,7108.099857285569,0.0009999963573614453,52.69997162382669
0,2167920,7108.099855783657,0.0009999965684919108,52.70027212384668
0,2168100,7108.099854050912,0.000999996810879475,52.70057497965518
0,2168280,7108.099852527433,0.0009999970153727019,52.70086936528331
0,2168460,7108.099851138054,0.000999997187213002,52.7011447565489
0,2168640,7108.09984990807,0.0009999973205908018,52.70139130638812
0,2168820,7108.099848715516,0.0009999974269721376,52.70160019645854
0,2169000,7108.099847409689,0.0009999975142319303,52.701763952611735
0,2169180,7108.099846578983,0.0009999975456984663,52.70187671302301
0,2169360,7108.099846026398,0.0009999975460635885,52.701934439344214
0,2169540,7108.099846825693,0.0009999975285593158,52.701935063170104
0,2169720,7108.100069461942,0.0010000026818946545,52.70187856258724
0,2169900,7108.100066471939,0.001000002514878623,52.70199016199985
0,2170080,7108.10006378012,0.001000002300511149,52.70215285476302
0,2170260,7108.100061409723,0.0010000020632628963,52.70236079749854
0,2170440,7108.1000588654215,0.001000001765607196,52.702606518511764
0,2170620,7108.100056307119,0.0010000014340599782,52.70288118568434
0,2170800,7108.100053404507,0.0010000010347843385,52.70317492399453
0,2170980,7108.100050827352,0.001000000672628005,52.70347717115828
0,2171160,7108.100048021451,0.001000000284169788,52.70377705841327
0,2171340,7108.100045194242,0.0009999999127641827,52.70406380249353
0,2171520,7108.1000426761775,0.0009999996116133406,52.70432709441227
0,2171700,7108.1000404213355,0.000999999378163621,52.704557470802655
0,2171880,7108.100038171556,0.0009999991898564122,52.70474665425482
0,2172060,7108.100036087126,0.000999999062887173,52.70488785029797
0,2172240,7108.100034154527,0.0009999989932945883,52.70497599035035
0,2172420,7108.100031959112,0.0009999989716674474,52.705007912021166
0,2172600,7108.100029160096,0.0009999990164026651,52.70498247050418
0,2172780,7108.100026514743,0.0009999991264756508,52.70506436478707
0,2172960,7108.100024407324,0.0009999992683142503,52.7051997796494
0,2173140,7108.100022403791,0.0009999994478170273,52.70538386700878
0,2173320,7108.100020569336,0.0009999996468510754,52.70561003924273
0,2173500,7108.100018797014,0.0009999998657276863,52.705870205918814
0,2173680,7108.100016653056,0.0010000001531983533,52.706155063548366
0,2173860,7108.100014497477,0.0010000004545543347,52.70645442802033
0,2174040,7108.10001263722,0.0010000007158963609,52.706757597956276
0,2174220,7108.100010609882,0.001000000991810117,52.707053736209886
0,2174400,7108.100008870515,0.001000001212317226,52.707332256140184
0,2174580,7108.100006887948,0.0010000014360524404,52.70758319912918
0,2174760,7108.100005015017,0.001000001613556893,52.70779759009739
0,2174940,7108.100003270731,0.0010000017411470941,52.70796775848721
0,2175120,7108.100001426343,0.0010000018311784077,52.70808761331949
0,2175300,7108.0999998256975,0.0010000018664804884,52.70815286245692
0,2175480,7108.0999981931,0.0010000018559009618,52.7081611680891
0,2175660,7108.099996419685,0.0010000017535953213,52.708112232639515
0,2175840,7108.099994630563,0.0010000016490807936,52.70821665463472
0,2176020,7108.099992751503,0.0010000015002437877,52.708372815874355
0,2176200,7108.099990604374,0.0010000012875931727,52.708575107906704
0,2176380,7108.0999885308765,0.0010000010472851358,52.70881626244804
0,2176560,7108.09998623289,0.0010000007514866724,52.70908761186607
0,2176740,7108.099983759839,0.001000000412603972,52.70937940069339
0,2176920,7108.099981190182,0.0010000000516687025,52.7096811368959
0,2177100,7108.099978499696,0.0009999996780967314,52.709981970087085
0,2177280,7108.0999759819815,0.0009999993452194929,52.71027108283574
0,2177460,7108.099973940621,0.0009999990987974228,52.71053808070955
0,2177640,7108.099971727401,0.0009999988666938846,52.710773366753905
0,2177820,7108.099969859197,0.000999998708004234,52.71096848672138
0,2178000,7108.099968158257,0.0009999986030503095,52.71111643250983
0,2178180,7108.099966454039,0.000999998541782533,52.71121189288458
0,2178360,7108.099965206608,0.0009999985340439876,52.71125144257328
0,2178540,7108.099964316819,0.0009999985656920696,52.71123366314521
0,2178720,7108.099964226772,0.000999998609087982,52.71130813582109
0,2178900,7108.099962996683,0.0009999986972950383,52.71143663522468
0,2179080,7108.099961644157,0.0009999988194165105,52.711614560561365
0,2179260,7108.0999599658935,0.0009999990005322313,52.71183554434855
0,2179440,7108.099958326303,0.0009999992018697047,52.712091681364505
0,2179620,7108.099956590277,0.0009999994335813996,52.71237381187618
0,2179800,7108.099954758548,0.000999999689142129,52.712671849020616
0,2179980,7108.099952804071,0.0009999999640099,52.71297513874754
0,2180160,7108.099951108862,0.0010000001957171684,52.71327283965876
0,2180340,7108.099949395047,0.0010000004147444766,52.71355430942754
0,2180520,7108.099947865894,0.0010000005893004106,52.71380948426491
0,2180700,7108.099946158109,0.0010000007540612603,52.71402923812259
0,2180880,7108.099944583787,0.0010000008719517617,52.71420570898238
0,2181060,7108.099943186562,0.0010000009417956584,52.714332580661925
0,2181240,7108.099941962331,0.0010000009687609797,52.71440531004487
0,2181420,7108.099940961654,0.0010000009573303003,52.71442129147971
0,2181600,7108.09994234732,0.0010000009358433195,52.71437995224011
0,2181780,7108.099941601953,0.00100000087805513,52.71447713023833
0,2181960,7108.099939965714,0.0010000007483533377,52.71462665997191
0,2182140,7108.099938198303,0.0010000005749389584,52.71482317148304
0,2182320,7108.099936182596,0.0010000003437510142,52.71505960455148
0,2182500,7108.099933881484,0.0010000000498684022,52.71532746160185
0,2182680,7108.099931534963,0.0009999997297003274,52.7156171130088
0,2182860,7108.099929111665,0.0009999993895895595,52.71591814376325
0,2183040,7108.0999270228185,0.0009999990988025296,52.71621972886889
0,2183220,7108.099925007833,0.0009999988308093545,52.71651102372559
0,2183400,7108.09992267689,0.000999998546312052,52.71678155517696
0,2183580,7108.0999205026765,0.0009999983149073805,52.71702159888181
0,2183760,7108.099918537773,0.0009999981446805024,52.71722252921052
0,2183940,7108.099917019002,0.000999998049601218,52.717377128942985
0,2184120,7108.099915738441,0.0009999980046837564,52.717479847602334
0,2184300,7108.099914822031,0.000999998004351927,52.71752699922412
0,2184480,7108.099914688564,0.000999998037134702,52.71751689264768
0,2184660,7108.099920267922,0.0009999979697905294,52.71758389653125
0,2184840,7108.099919551776,0.0009999980321074207,52.71770539859479
0,2185020,7108.0999183271815,0.000999998144063767,52.71787704829258
0,2185200,7108.099916743387,0.000999998313892809,52.71809270236735
0,2185380,7108.0999152311815,0.0009999984984232358,52.71834464586935
0,2185560,7108.099913416925,0.0009999987391769135,52.718623868677454
0,2185740,7108.0999119071375,0.0009999989493879884,52.71892038762066
0,2185920,7108.099910189245,0.0009999991911897638,52.71922360278173
0,2186100,7108.099908706669,0.0009999993946935679,52.719522675437695
0,2186280,7108.099907231414,0.0009999995847581207,52.719806914383206
0,2186460,7108.099905472688,0.0009999997886412817,52.720066157106395
0,2186640,7108.0999040577835,0.0009999999275320294,52.720291132452374
0,2186820,7108.099902778976,0.0010000000254717764,52.72047379201073
0,2187000,7108.099901421185,0.001000000096397628,52.720607598489025
0,2187180,7108.099900336631,0.0010000001215564028,52.72068776076088
0,2187360,7108.0998997745255,0.0010000001091468715,52.72071140706838
0,2187540,7108.099901553646,0.0010000000972034745,52.72067768996837
0,2187720,7108.099902426178,0.001000000105554739,52.72076756206913
0,2187900,7108.099901517065,0.0010000000291123588,52.720910364611825
0,2188080,7108.099900154991,0.0009999998960132381,52.721100969544146
0,2188260,7108.0998985457845,0.00099999971303992,52.721332529224824
0,2188440,7108.09989676904,0.000999999487688842,52.72159672159364
0,2188620,7108.099894457406,0.0009999991738967732,52.721884049070866
0,2188800,7108.099892534229,0.0009999989042413957,52.72218418039539
0,2188980,7108.099890338977,0.0009999985978037494,52.722486322957145
0,2189160,7108.099887983297,0.0009999982821837236,52.722779611999414
0,2189340,7108.099885757773,0.0009999980075796127,52.723053502413364
0,2189520,7108.099884137305,0.0009999978332501515,52.72329814875438
0,2189700,7108.099882460827,0.0009999976854922683,52.7235047595768
0,2189880,7108.099880949737,0.0009999975881551605,52.72366591319107
0,2190060,7108.099879812245,0.0009999975480730313,52.72377582344345
0,2190240,7108.099878897154,0.0009999975483065775,52.72383054603483
0,2190420,7108.099879258316,0.0009999975824760384,52.72382811814455
0,2190600,7108.099920525916,0.000999996990902107,52.723887610842304
0,2190780,7108.099919796577,0.000999997057050371,52.72400203818767
0,2190960,7108.099918602356,0.000999997164822835,52.7241673026757
0,2191140,7108.099917198436,0.0009999973133380453,52.72437748921672
0,2191320,7108.099915726798,0.0009999974906162558,52.72462507807292
0,2191500,7108.0999141910825,0.0009999976928485995,52.72490121449567
0,2191680,7108.099912661489,0.0009999979049210884,52.725196025383056
0,2191860,7108.099910815892,0.0009999981648398857,52.725498971719944
0,2192040,7108.099909017617,0.0009999984132212565,52.725799224382456
0,2192220,7108.099907359426,0.0009999986294895484,52.726086050122575
0,2192400,7108.099905725845,0.0009999988222857347,52.72634919421409
0,2192580,7108.099904339482,0.0009999989623596195,52.726579246347626
0,2192760,7108.099902950228,0.0009999990740776517,52.72676797690528
0,2192940,7108.099901499072,0.00099999915632822,52.726908631716576
0,2193120,7108.099900523834,0.0009999991835068132,52.72699617477109
0,2193300,7108.099899627476,0.0009999991797938193,52.72702747010862
0,2193480,7108.099900812398,0.0009999991697587887,52.72700139617805
0,2193660,7108.099902547936,0.0009999992101660715,52.72708390519152
0,2193840,7108.099901597863,0.0009999991343495635,52.7272198892099
0,2194020,7108.099900363629,0.0009999990168463172,52.72740446534015
0,2194200,7108.099898747363,0.0009999988367855074,52.727631002896096
0,2194380,7108.099896908294,0.000999998606619264,52.727891360675066
0,2194560,7108.099895070107,0.000999998358617458,52.72817617925877
0,2194740,7108.099892788913,0.000999998039529336,52.728475217800586
0,2194920,7108.099890911301,0.0009999977767922736,52.72877772304989
0,2195100,7108.099888583256,0.0009999974625325685,52.729072817117476
0,2195280,7108.099886722463,0.0009999972303384975,52.72934988975931
0,2195460,7108.099884894764,0.0009999970292842416,52.729598980788246
0,2195640,7108.099883192627,0.000999996874798874,52.72981113861569
0,2195820,7108.099881770309,0.0009999967795722242,52.729978741863064
0,2196000,7108.099880523794,0.0009999967307069526,52.73009577241693
0,2196180,7108.099879732905,0.0009999967308595942,52.73015803016721
0,2196360,7108.0998798013225,0.0009999967656303108,52.730163281877424
0,2196540,7108.099897751671,0.0009999966247736369,52.73011133909755
0,2196720,7108.099897517129,0.000999996670963665,52.730218616640464
0,2196900,7108.099896420376,0.0009999967710178188,52.730377388405266
0,2197080,7108.099895333615,0.0009999968863534249,52.730581971340314
0,2197260,7108.09989371232,0.0009999970791996703,52.73082504579877
0,2197440,7108.099892012758,0.0009999973011012733,52.73109791811733
0,2197620,7108.099890451992,0.000999997516657462,52.731390831606944
0,2197800,7108.09988864762,0.0009999977707679643,52.731693314905904
0,2197980,7108.0998870975645,0.0009999979856859767,52.731994555411376
0,2198160,7108.099885438633,0.0009999982039791198,52.73228378468296
0,2198340,7108.099884054972,0.000999998369350087,52.732550662318694
0,2198520,7108.099882440939,0.0009999985363642809,52.73278564485144
0,2198700,7108.099881158218,0.000999998642503611,52.7329803266989
0,2198880,7108.099880047962,0.0009999987074199642,52.73312774111448
0,2199060,7108.099879107696,0.0009999987360472956,52.733222610409
0,2199240,7108.099878488243,0.0009999987316316953,52.733261536410254
0,2199420,7108.09987929064,0.0009999987143376212,52.73324312415825
0,2199600,7108.0998834171105,0.000999998823183298,52.73331821532151
0,2199780,7108.099882821504,0.00099999877063817,52.733447291727
0,2199960,7108.099881825114,0.0009999986760331782,52.73362571881224
0,2200140,7108.099880334807,0.0009999985122733847,52.733847087149016
0,2200320,7108.099878684255,0.0009999983077422698,52.73410344167343
0,2200500,7108.099876618841,0.000999998031160174,52.73438556719786
0,2200680,7108.09987465072,0.0009999977564533922,52.734683319926546
0,2200860,7108.099872493577,0.0009999974539706025,52.73498599292937
0,2201040,7108.099870672695,0.0009999972068829783,52.735282702214604
0,2201220,7108.099868926769,0.0009999969866745118,52.73556277924431
0,2201400,7108.099867059472,0.000999996777536798,52.73581615549081
0,2201580,7108.0998653003935,0.0009999966135398727,52.73603372495211
0,2201760,7108.099863785501,0.0009999965076159492,52.7362076714104
0,2201940,7108.0998627770805,0.0009999964678512596,52.73633174858947
0,2202120,7108.099862180357,0.000999996471309559,52.736401503178676
0,2202300,7108.09986211553,0.0009999965062477442,52.73641443286063
0,2202480,7108.09986958573,0.0009999964903278007,52.73637007391187
0,2202660,7108.099870236151,0.0009999965033204478,52.73647013337519
0,2202840,7108.099869690912,0.0009999965625539153,52.73662231107254
0,2203020,7108.0998684464,0.0009999966925513422,52.736821159641536
0,2203200,7108.099867045424,0.000999996858191795,52.737059564217155
0,2203380,7108.099865626234,0.0009999970425705652,52.73732899778338
0,2203560,7108.099864134333,0.0009999972478594188,52.73761982629945
0,2203740,7108.0998627050485,0.000999997449118433,52.73792165274613
0,2203920,7108.099861087199,0.0009999976742727033,52.73822368794965
0,2204100,7108.099859356793,0.0009999979038631537,52.73851513516212
0,2204280,7108.099857667681,0.0009999981088375394,52.738785574926524
0,2204460,7108.099856353126,0.0009999982469318161,52.73902533674183
0,2204640,7108.099854959171,0.000999998365853536,52.739225844471676
0,2204820,7108.099853778468,0.000999998438099989,52.73937992329756
0,2205000,7108.099852786769,0.0009999984709667083,52.739482057286814
0,2205180,7108.09985225245,0.0009999984659840784,52.73952858829542
0,2205360,7108.099853342208,0.0009999984486737633,52.73951784891444
0,2205540,7108.099863512742,0.0009999987049061389,52.739585474544654
0,2205720,7108.099863283213,0.000999998672727883,52.739707560837914
0,2205900,7108.099862170778,0.0009999985692028626,52.73987972449524
0,2206080,7108.099860710471,0.0009999984109943278,52.74009578143698
0,2206260,7108.099859196769,0.0009999982252172496,52.74034796784078
0,2206440,7108.099857439713,0.0009999979913182732,52.74062721868086
0,2206620,7108.099855445091,0.0009999977137284892,52.74092349375643
0,2206800,7108.099853481547,0.0009999974380256872,52.74122613937555
0,2206980,7108.099851689923,0.0009999971934800496,52.74152427248173
0,2207160,7108.099849995794,0.0009999969775333413,52.74180717314248
0,2207340,7108.099848164441,0.000999996768974122,52.74206467099792
0,2207520,7108.099846340705,0.000999996594360594,52.74228751151267
0,2207700,7108.099844999388,0.0009999964980137292,52.742467688668626
0,2207880,7108.099844037353,0.0009999964579670956,52.74259873204407
0,2208060,7108.099843126639,0.0009999964503110551,52.74267593798184
0,2208240,7108.09984311093,0.0009999964846253233,52.74269653667637
0,2208420,7108.099848024014,0.0009999964970287573,52.74265978941195
0,2208600,7108.099849849356,0.0009999964715995287,52.742752567168885
0,2208780,7108.099849360503,0.0009999965290638207,52.742898053708494
0,2208960,7108.099848543789,0.0009999966174765625,52.7430910408582
0,2209140,7108.099847339336,0.0009999967592438709,52.74332462309488
0,2209320,7108.09984602021,0.0009999969295046574,52.743590445505134
0,2209500,7108.099844344296,0.0009999971588211109,52.7438790028532
0,2209680,7108.099842718063,0.000999997387579505,52.74417997910291
0,2209860,7108.099841307933,0.0009999975843870646,52.744482615401004
0,2210040,7108.099839829287,0.0009999977818720143,52.74477609359314
0,2210220,7108.099838427739,0.0009999979537454555,52.745049921835964
0,2210400,7108.099837175366,0.0009999980876868634,52.74529430879675
0,2210580,7108.0998358023235,0.0009999982081146633,52.74550051330185
0,2210760,7108.0998346601555,0.000999998280851402,52.74566115709562
0,2210940,7108.099833752258,0.0009999983126678384,52.74577048958777
0,2211120,7108.099833454945,0.0009999983043939376,52.74582459506798
0,2211300,7108.099834302668,0.0009999982822959425,52.745821534812734
0,2211480,7108.099879694621,0.0009999993299995985,52.74588165203571
0,2211660,7108.099879684128,0.000999999310251718,52.74599667024353
0,2211840,7108.0998785890515,0.0009999992113181666,52.74616246015944
0,2212020,7108.099877062587,0.0009999990500217466,52.7463730669952
0,2212200,7108.099875465126,0.0009999988573024048,52.746620923146494
0,2212380,7108.099873732561,0.0009999986289181257,52.74689711958072
0,2212560,7108.099871766074,0.0009999983564337512,52.74719172616671
0,2212740,7108.099869439141,0.0009999980294050157,52.747494149331835
0,2212920,7108.099867128371,0.0009999977116116419,52.74779351399042
0,2213100,7108.099865253314,0.0009999974692344294,52.74807905574705
0,2213280,7108.09986361566,0.0009999972792530158,52.74834050898349
0,2213460,7108.0998617343275,0.0009999970931797778,52.748568476607076
0,2213640,7108.09986022268,0.0009999969775211625,52.74875476796119
0,2213820,7108.099858807721,0.0009999969056814913,52.74889269264088
0,2214000,7108.099858087532,0.0009999968981053502,52.74897729965821
0,2214180,7108.099857785971,0.0009999969238369784,52.749005553484466
0,2214360,7108.099860204193,0.0009999969587258764,52.74897644086811
0,2214540,7108.099862446511,0.00099999693008507,52.749061877972096
0,2214720,7108.099862016529,0.0009999969818585642,52.74920058056934
0,2214900,7108.0998608987475,0.0009999970952886935,52.74938758302522
0,2215080,7108.0998594903485,0.0009999972566472706,52.74961619358529
0,2215260,7108.099857924134,0.0009999974554824073,52.74987823478455
0,2215440,7108.099856406026,0.0009999976619097977,52.75016433626647
0,2215620,7108.099854769245,0.0009999978917169512,52.75046426956631
0,2215800,7108.099853260083,0.0009999981030716554,52.750767313022095
0,2215980,7108.099851504158,0.0009999983398469813,52.75106263398576
0,2216160,7108.099850102889,0.0009999985141915981,52.75133967494003
0,2216340,7108.099848667015,0.0009999986716649188,52.751588529997015
0,2216520,7108.099847521859,0.0009999987746515287,52.75180029856493
0,2216700,7108.09984632378,0.0009999988552868329,52.75196740371295
0,2216880,7108.0998453142465,0.0009999988955556455,52.752083863926835
0,2217060,7108.099844599263,0.0009999988987123005,52.75214550849863
0,2217240,7108.099845093803,0.0009999988757247978,52.7521501286976
0,2217420,7108.099872404164,0.0009999993820251109,52.7520975590754
0,2217600,7108.099872740853,0.0009999993772267237,52.75220543354628
0,2217780,7108.099871798013,0.000999999292148625,52.75236474149662
0,2217960,7108.099870165934,0.0009999991234038107,52.752569761295476
0,2218140,7108.099868321082,0.0009999989045419893,52.752813126467224
0,2218320,7108.099866210859,0.000999998629405501,52.753086089751626
0,2218500,7108.099864002846,0.0009999983249468947,52.753378837525034
0,2218680,7108.099861889794,0.0009999980279221303,52.75368084319607
0,2218860,7108.099859846102,0.0009999977455881284,52.753981246684106
0,2219040,7108.099857929673,0.0009999974952717252,52.75426924607928
0,2219220,7108.09985628274,0.0009999973010129332,52.754534487112984
0,2219400,7108.099854454337,0.0009999971158248715,52.75476743616143
0,2219580,7108.099852768297,0.0009999969809602145,52.75495972315531
0,2219760,7108.099851540117,0.0009999969159678916,52.75510444194423
0,2219940,7108.0998505905145,0.0009999968969762187,52.75519639730903
0,2220120,7108.099850061746,0.000999996917730834,52.75523228985191
0,2220300,7108.099852056046,0.0009999969529749578,52.755210832332985
0,2220480,7108.099856228881,0.0009999968818892712,52.75528887224209
0,2220660,7108.099855850615,0.0009999969321859655,52.75542070032224
0,2220840,7108.0998548988055,0.0009999970291418175,52.75560159674703
0,2221020,7108.099853745198,0.0009999971605839935,52.75582508788964
0,2221200,7108.099852474274,0.000999997320906257,52.75608317902357
0,2221380,7108.099850861218,0.0009999975386576017,52.75636664070409
0,2221560,7108.099849373238,0.0009999977471800599,52.756665338599554
0,2221740,7108.099847726204,0.0009999979784169827,52.7569685950997
0,2221920,7108.09984639219,0.00099999815928211,52.75726556998118
0,2222100,7108.099844915184,0.0009999983455402164,52.757545646787264
0,2222280,7108.0998436024265,0.00099999849210787,52.75779881138895
0,2222460,7108.099842299984,0.000999998613396462,52.75801600944742
0,2222640,7108.0998411018245,0.000999998697840941,52.758189470183396
0,2222820,7108.099840276704,0.0009999987322498482,52.75831298496762
0,2223000,7108.099839648476,0.0009999987363604964,52.7583821307469
0,2223180,7108.099839714369,0.000999998713959013,52.75839443017971
0,2223360,7108.099849262999,0.0009999988472806423,52.75834944252136
0,2223540,7108.099850232384,0.0009999988672246484,52.75845010442041
0,2223720,7108.099849571387,0.0009999988041274278,52.75860282836109
0,2223900,7108.0998484784495,0.0009999986906150677,52.758802129512034
0,2224080,7108.099846835954,0.0009999984978465433,52.759040847244066
0,2224260,7108.099844925191,0.0009999982506927743,52.75931040169331
0,2224440,7108.099842900115,0.0009999979726289237,52.759601102070526
0,2224620,7108.099840676465,0.0009999976601719387,52.759902495564205
0,2224800,7108.09983890904,0.0009999974151449198,52.76020374412015
0,2224980,7108.099836866818,0.0009999971459279998,52.76049401530051
0,2225160,7108.099834811357,0.0009999968991430332,52.760762872881706
0,2225340,7108.099833180288,0.0009999967311791458,52.761000652868496
0,2225520,7108.0998315937295,0.0009999966009469022,52.76119881117912
0,2225700,7108.0998305843705,0.0009999965472086896,52.7613502303643
0,2225880,7108.099829700862,0.00099999652876396,52.76144947430864
0,2226060,7108.099829410492,0.0009999965521819442,52.76149298185276
0,2226240,7108.099831053644,0.0009999965943359543,52.76147919257783
0,2226420,7108.099839587253,0.0009999964501698605,52.76154978579373
0,2226600,7108.09983955922,0.0009999964835031572,52.761674655315694
0,2226780,7108.099838651109,0.0009999965766402624,52.76184933016317
0,2226960,7108.099837616228,0.0009999966942830472,52.76206755899048
0,2227140,7108.099836404106,0.000999996846042973,52.7623215349283
0,2227320,7108.099835170131,0.0009999970121750935,52.76260217534464
0,2227500,7108.09983357369,0.0009999972352834618,52.76289944651559
0,2227680,7108.099832214377,0.0009999974264096455,52.76320272170285
0,2227860,7108.099830743017,0.000999997627280845,52.763501160034956
0,2228040,7108.099829146564,0.0009999978311012378,52.76378409290706
0,2228220,7108.099827947635,0.0009999979671008082,52.76404140436648
0,2228400,7108.099826681402,0.0009999980881096316,52.76426389214461
0,2228580,7108.099825724658,0.0009999981572095613,52.764443596624645
0,2228760,7108.099824599941,0.0009999982109227484,52.76457408608719
0,2228940,7108.099823933661,0.0009999982186829483,52.764650688026265
0,2229120,7108.099824230911,0.0009999981968411805,52.764670658141995
0,2229300,7108.099829792311,0.0009999982478154212,52.76463328074432
0,2229480,7108.099831942914,0.0009999983136890344,52.764726665907226
0,2229660,7108.099831673927,0.0009999982791349285,52.764872708071564
0,2229840,7108.099830686207,0.000999998177300279,52.76506616269272
0,2230020,7108.099829180743,0.000999998002660745,52.76530007956979
0,2230200,7108.099827651415,0.0009999978060820983,52.76556605174833
