,type,time,Mx,My,Mz,Fx,Fy,Fz,wx,wy,wz,q1,q2,q3,q4,q1e,q2e,q3e,q4e,a,e,i,raan,argp,nu,x,y,z,vx,vy,vz,Bbx,Bby,Bbz,Btx,Bty,Btz,latitude,longitude,altitude
0,attitude,135.00000000000088,-3.6697969267880084e-07,-4.926622060771027e-07,3.5237503242169415e-07,0,0,0,-0.0011183141960284064,0.0008346244368428703,-0.001473047270250358,-0.06852380447742433,-0.22930872453320572,-0.15522368950270438,0.958450626422698,-0.06852380447742433,-0.22930872453320572,-0.15522368950270438,0.958450626422698,6795.097216616083,0.0005995922170206105,0.9005898940290687,1.3543754995475996,6.283133286640178,0.1526226612855841,815.2095145378674,6693.267243359544,808.852254793523,-4.84514768002574,-0.12653494915436295,5.936169411852385,2.7880658837213444e-05,-9.979540500330989e-06,1.521093893293199e-05,3.327056903608268e-05,-1.1480564106257277e-06,-2.1501513783557811e-07,6.883332610881743,83.62071165839812,413237.9853475075
0,attitude,135.20000000000087,-3.419215065684551e-07,-4.846843503933699e-07,3.0872977597371024e-07,0,0,0,-0.0011080565508313528,0.0008491649673546714,-0.0014823091635295692,-0.06912106840015098,-0.22842980154252662,-0.15695259983684265,0.9583360501801649,-0.06852380447742433,-0.22930872453320572,-0.15522368950270438,0.958450626422698,6795.097212420415,0.0005995916071171326,0.9005898940290686,1.3543754995475996,6.28313313003588,0.15284851198144445,814.2404642598825,6693.24176600066,810.0394680774341,-4.845355057223754,-0.12823863856018144,5.935963375069941,2.7862475068614884e-05,-1.0078932306118851e-05,1.5180775861423888e-05,3.3271643181490734e-05,-1.1470620625336592e-06,-2.0089241787447287e-07,6.893482812062933,83.6296952903543,413239.02028272115
0,attitude,135.40000000000086,-3.430635778815658e-07,-4.842898565334933e-07,3.0811835625739436e-07,0,0,0,-0.0010977646434949058,0.0008636936630506762,-0.0014915527142172912,-0.06970380422539962,-0.22753825464946534,-0.158688384179132,0.9582200786219199,-0.06852380447742433,-0.22930872453320572,-0.15522368950270438,0.958450626422698,6795.097208090876,0.0005995909777748564,0.9005898940290687,1.3543754995475996,6.283132968197628,0.15307436790189533,813.2713725311235,6693.215947904556,811.2266401237731,-4.845562187695573,-0.12994232133062744,5.935757036055935,2.7844085117787306e-05,-1.0179009773532192e-05,1.5149802465216091e-05,3.327271367139788e-05,-1.146068503014071e-06,-1.8676905227338309e-07,6.903632869348398,83.63867926668682,413240.0567042064
0,attitude,135.60000000000085,-3.442060243600352e-07,-4.838890761957685e-07,3.07501712654664e-07,0,0,0,-0.0010874384627641046,0.0008782103353365493,-0.0015007777655969311,-0.0702719649294005,-0.226634121296427,-0.16043102090051908,0.9581026633623219,-0.06852380447742433,-0.22930872453320572,-0.15522368950270438,0.958450626422698,6795.097204059282,0.0005995903917629248,0.9005898940290687,1.3543754995475996,6.283132817275989,0.15330021289635232,812.3022394009403,6693.18978907257,812.4137708720925,-4.845769071584448,-0.13164599738295701,5.9355503950093045,2.7825480197879458e-05,-1.027977128749636e-05,1.5118016667751072e-05,3.327378050640356e-05,-1.1450757322773085e-06,-1.726450440759939e-07,6.913782782518708,83.6476635879174,413241.0946117798
0,attitude,135.80000000000084,-3.4534879546657156e-07,-4.834818671493101e-07,3.068797419417156e-07,0,0,0,-0.0010770779989001074,0.0008927147913510285,-0.0015099841578551825,-0.07082550357359617,-0.22571743910904551,-0.16218048792468612,0.957983755113891,-0.06852380447742433,-0.22930872453320572,-0.15522368950270438,0.958450626422698,6795.097199719725,0.0005995897610088992,0.9005898940290686,1.3543754995475996,6.28313265458823,0.15352606964754045,811.3330649186496,6693.16328950605,813.6008602619856,-4.845975708664073,-0.1333496666244221,5.9353434516763075,2.7806651468305992e-05,-1.0381215088329943e-05,1.5085416340153297e-05,3.327484368710829e-05,-1.144083750533794e-06,-1.585203963253335e-07,6.923932551354759,83.65664825456822,413242.1340052383
0,attitude,136.00000000000082,-3.4649183780364995e-07,-4.830680861400368e-07,3.0625234078520224e-07,0,0,0,-0.001066683243765998,0.0009072068339352296,-0.0015191717280787385,-0.07136437330874913,-0.2247882459039881,-0.1639367627214528,0.9578633036890325,-0.07136437330874915,-0.22478824590398813,-0.16393676272145283,0.9578633036890326,6795.097195731235,0.0005995891813028269,0.9005898940290686,1.3543754995475996,6.2831325048434,0.1537519134463916,810.3638491336155,6693.136449206371,814.7879082329954,-4.846182099158654,-0.13505332897460218,5.935136206355017,2.7787590035989475e-05,-1.048333927051696e-05,1.5051999302108175e-05,3.327590321411457e-05,-1.1430925579939863e-06,-1.4439511206292298e-07,6.934082175636939,83.66563326716107,413243.17488439847
0,attitude,136.2000000000008,-3.22587511529733e-07,-4.7521563633063464e-07,2.645550733085585e-07,0,0,0,-0.0010570056184201059,0.0009214633030251487,-0.0015271083802779952,-0.07188904404390693,-0.22384658107107447,-0.16569930889769513,0.9577413077235786,-0.07136437330874915,-0.22478824590398813,-0.16393676272145283,0.9578633036890326,6795.097191850422,0.0005995886172667061,0.9005898940290687,1.3543754995475996,6.28313235892874,0.15397775340565767,809.394592095154,6693.109268174917,815.9749147247283,-4.846388242971018,-0.13675698434426115,5.934928658949865,2.776829906972371e-05,-1.0586102219946076e-05,1.501776881246088e-05,3.3276959088025786e-05,-1.1421021548684402e-06,-1.3026919432995565e-07,6.9442316551461465,83.67461862621823,413244.2172490638
0,attitude,136.4000000000008,-3.2374812236472946e-07,-4.7479178207119104e-07,2.63936700343958e-07,0,0,0,-0.001047293174749164,0.0009357070564872844,-0.001535026481288314,-0.07239998470368866,-0.22289248251480723,-0.16746758938548192,0.9576177681928775,-0.07136437330874915,-0.22478824590398813,-0.16393676272145283,0.9578633036890326,6795.097187495199,0.000599587984302093,0.9005898940290686,1.3543754995475996,6.2831321949383305,0.15420361143124595,808.4252938526032,6693.081746413093,817.1618796767671,-4.846594139883345,-0.13846063264061725,5.934720809217577,2.7748782232431904e-05,-1.0689462355892127e-05,1.498272815000875e-05,3.3278011309447305e-05,-1.1411125413677428e-06,-1.1614264616604261e-07,6.95438098966303,83.68360433226188,413245.2610990405
0,attitude,136.6000000000008,-3.2490874739884015e-07,-4.74361347816263e-07,2.6331348115717773e-07,0,0,0,-0.0010375459123271988,0.0009499378969217723,-0.0015429258857230293,-0.07289714741857985,-0.22192598730015622,-0.16924158054405616,0.9574926367727506,-0.07136437330874915,-0.22478824590398813,-0.16393676272145283,0.9578633036890326,6795.097183163546,0.0005995873547849526,0.9005898940290686,1.3543754995475996,6.283132031598147,0.15442946879715969,807.455954455345,6693.053883922327,818.3488030286477,-4.846799790062537,-0.1401642737818,5.934512657386003,2.7729031251573335e-05,-1.079341763139673e-05,1.4946875170434231e-05,3.327905987898559e-05,-1.140123717702553e-06,-1.0201547060998792e-07,6.964530178967777,83.69259038581393,413246.30643414054
0,attitude,136.80000000000078,-3.2606933239473585e-07,-4.739242013224115e-07,2.626853327457265e-07,0,0,0,-0.0010277638323553566,0.0009641556229614447,-0.001550806445705401,-0.07338048442416724,-0.22094713272920885,-0.17102125832067244,0.9573658643626425,-0.07136437330874915,-0.22478824590398813,-0.16393676272145283,0.9578633036890326,6795.097179063924,0.0005995867590097287,0.9005898940290685,1.3543754995475996,6.2831318767831394,0.15465531762843554,806.4865739527223,6693.025680704057,819.5356847199566,-4.847005193572402,-0.14186790768311475,5.934304203556715,2.7709037809821282e-05,-1.089796586280622e-05,1.491020769044741e-05,3.328010479724873e-05,-1.1391356840836416e-06,-8.788767070040315e-08,6.9746792228409715,83.70157678739665,413247.3532541683
0,attitude,137.00000000000077,-3.272298206407501e-07,-4.734802095221579e-07,2.6205217215398306e-07,0,0,0,-0.0010179469377361342,0.0009783600292471095,-0.0015586680108700206,-0.07384994806551844,-0.21995595634841156,-0.1728065982452428,0.9572374010873599,-0.07384994806551844,-0.21995595634841156,-0.1728065982452428,0.9572374010873599,6795.097174713612,0.0005995861268254003,0.9005898940290686,1.3543754995475996,6.28313171226294,0.15488117615543207,805.5171523940774,6692.997136759735,820.7225246902859,-4.847210350230532,-0.14357153425263128,5.934095447529849,2.7688793546274488e-05,-1.1003104728680417e-05,1.4872723488692271e-05,3.328114606484607e-05,-1.1381484407218043e-06,-7.375924947423014e-08,6.984828121063191,83.71056353753242,413248.4015589291
0,attitude,137.20000000000076,-3.0442721107490273e-07,-4.656700630622331e-07,2.2224616271184233e-07,0,0,0,-0.0010088141214038872,0.0009923301311389764,-0.0015653353957513758,-0.07430598322664327,-0.21895249626570978,-0.17459708405892269,0.9571072476341707,-0.07384994806551844,-0.21995595634841156,-0.1728065982452428,0.9572374010873599,6795.097170237729,0.0005995854764161503,0.9005898940290687,1.3543754995475996,6.28313154274893,0.1551070396667491,804.5476898287744,6692.96825209084,821.9093228792059,-4.847415260071067,-0.1452751534047553,5.93388638937066,2.7668302269349328e-05,-1.1108794150054715e-05,1.483442570106406e-05,3.328218368238868e-05,-1.1371619878279008e-06,-5.963020996745945e-08,6.994976873414775,83.71955063674353,413249.4513482284
0,attitude,137.40000000000074,-3.0560644206363246e-07,-4.65215177644857e-07,2.2162177604916008e-07,0,0,0,-0.0009996459281419782,0.0010062865864683222,-0.0015719840490328507,-0.07474903379286432,-0.21793678931465527,-0.17639219886811705,0.9569754072016288,-0.07384994806551844,-0.21995595634841156,-0.1728065982452428,0.9572374010873599,6795.097165931287,0.0005995848506514558,0.9005898940290687,1.3543754995475996,6.28313137941643,0.15533289698705177,803.5781863061829,6692.939026698863,823.0960792262863,-4.847619923188686,-0.1469787650557534,5.933677029218507,2.76475682714675e-05,-1.1214994097816864e-05,1.4795317508377542e-05,3.328321765048893e-05,-1.1361763256128722e-06,-4.5500555215413785e-08,7.005125479676016,83.72853808555226,413250.50262187514
0,attitude,137.60000000000073,-3.0678534523910476e-07,-4.647534626502128e-07,2.2099298881354932e-07,0,0,0,-0.000990442367784805,0.0010202291903478285,-0.0015786138386972572,-0.07517905109910394,-0.21690887261529382,-0.17819191720512104,0.9568418322269171,-0.07384994806551844,-0.21995595634841156,-0.1728065982452428,0.9572374010873599,6795.097162117093,0.0005995842964341817,0.9005898940290686,1.3543754995475996,6.283131234544823,0.15555873583694524,802.6086418756461,6692.909460585312,824.2827936711299,-4.847824339688005,-0.1486823691223179,5.9334673672248694,2.762658381162683e-05,-1.1321702145562272e-05,1.4755396777847555e-05,3.328424796976059e-05,-1.1351914542877293e-06,-3.1370288252465504e-08,7.015273939627435,83.73752588448119,413251.5553796673
0,attitude,137.80000000000072,-3.0796386451656066e-07,-4.642847960725009e-07,2.2035973624611595e-07,0,0,0,-0.0009812034518493081,0.0010341577342300036,-0.0015852246307846408,-0.07559598660461007,-0.21586878357146436,-0.17999621322916845,0.9567064744799273,-0.07384994806551844,-0.21995595634841156,-0.1728065982452428,0.9572374010873599,6795.097158222573,0.0005995837305651494,0.9005898940290687,1.3543754995475996,6.283131086408955,0.1557845779415783,801.6390565864905,6692.879553751715,825.4694661533699,-4.848028509354629,-0.15038596551136268,5.933257403150781,2.760534111186258e-05,-1.142891573812499e-05,1.4714661349416635e-05,3.328527464081914e-05,-1.134207374063534e-06,-1.723941211168677e-08,7.025422253049768,83.74651403405316,413252.6096214196
0,attitude,138.0000000000007,-3.091419416624782e-07,-4.638090552543136e-07,2.1972195375216727e-07,0,0,0,-0.0009719291935994338,0.001048072005887633,-0.0015918162893972059,-0.07599979189747648,-0.2148165598774453,-0.18180506072221927,0.9565692850649923,-0.07599979189747648,-0.2148165598774453,-0.18180506072221927,0.9565692850649923,6795.097154344888,0.0005995831671620344,0.9005898940290686,1.3543754995475996,6.283130938701339,0.156010419608422,800.6694304880839,6692.849306199617,826.6560966125911,-4.8482324322127965,-0.15208955413707448,5.933047137049356,2.7583832358425315e-05,-1.1536632190624097e-05,1.467310903667185e-05,3.328629766428104e-05,-1.1332240851513726e-06,-3.1079298248436765e-09,7.0355704197232765,83.75550253479072,413253.6653469335
0,attitude,138.2000000000007,-2.873861812679423e-07,-4.5597518752498996e-07,1.8174704577136926e-07,0,0,0,-0.0009633076081613955,0.0010617512615133827,-0.001597268700770347,-0.07639088815100302,-0.21375224004444424,-0.18361796305965966,0.9564302670478934,-0.07599979189747648,-0.2148165598774453,-0.18180506072221927,0.9565692850649923,6795.097149996994,0.0005995825354630689,0.9005898940290687,1.3543754995475996,6.283130772844628,0.1562362794148111,799.699763629789,6692.818717930575,827.8426849883871,-4.848436108078588,-0.15379313490707217,5.932836568718992,2.7562061949287085e-05,-1.16448129399648e-05,1.4630743009647207e-05,3.328731704076473e-05,-1.1322415877624573e-06,1.1024155576676915e-08,7.045718439428271,83.76449138721652,413254.72255601175
0,attitude,138.4000000000007,-2.885836208776324e-07,-4.5548781883800907e-07,1.811178822312996e-07,0,0,0,-0.0009546500995350665,0.001075415896078523,-0.001602702237237286,-0.07676969554012855,-0.21267586149762152,-0.1854344230270298,0.9562894261360172,-0.07599979189747648,-0.2148165598774453,-0.18180506072221927,0.9565692850649923,6795.097146113674,0.0005995819712816195,0.9005898940290686,1.3543754995475996,6.283130624497345,0.15646212170220153,798.7300560610055,6692.787788946175,829.0292312203151,-4.848639537274744,-0.15549670774504368,5.932625698578059,2.754003475486268e-05,-1.1753419487775022e-05,1.4587566503647977e-05,3.328833277088967e-05,-1.131259882108052e-06,2.5156841062534623e-08,7.055866311944674,83.773480591853,413255.7812484652
0,attitude,138.60000000000068,-2.8978041717189943e-07,-4.5499341458026693e-07,1.8048481861572338e-07,0,0,0,-0.0009459566870199096,0.001089065698515931,-0.0016081167817957576,-0.07713616467297466,-0.2115874617884234,-0.1872544135334027,0.9561467161088499,-0.07599979189747648,-0.2148165598774453,-0.18180506072221927,0.9565692850649923,6795.097141896988,0.0005995813586893253,0.9005898940290685,1.3543754995475996,6.2831304631843485,0.15668797694572856,797.7603078310653,6692.756519248006,830.215735248016,-4.84884271950658,-0.15720027255501282,5.932414526289432,2.751774357680073e-05,-1.1862449078361883e-05,1.4543577464244445e-05,3.3289344855276835e-05,-1.130278968399521e-06,3.9290123602818287e-08,7.066014037053096,83.78247014922322,413256.84142408986
0,attitude,138.80000000000067,-2.909765135735589e-07,-4.5449186310889315e-07,1.7984780643965793e-07,0,0,0,-0.0009372273916127028,0.0011027004544091978,-0.0016135122159889473,-0.07749024630001437,-0.2104870787919595,-0.18907790715666217,0.9560020901730536,-0.07599979189747648,-0.2148165598774453,-0.18180506072221927,0.9565692850649923,6795.097138148947,0.0005995808142002704,0.9005898940290686,1.3543754995475996,6.283130319594414,0.15691381445659847,796.7905189893636,6692.724908837683,831.4021970110601,-4.849045655049573,-0.15890382925938237,5.932203052213599,2.749518118658614e-05,-1.1971898835234621e-05,1.449877381990908e-05,3.329035329454895e-05,-1.1292988468482321e-06,5.3424000169656884e-08,7.076161614533486,83.79146005984983,413257.90308269206
0,attitude,139.00000000000065,-2.9217185163241766e-07,-4.5398305227803703e-07,1.7920679746739384e-07,0,0,0,-0.0009284622360637302,0.0011163199459775389,-0.0016188884199129692,-0.07783189131863576,-0.20937475071303321,-0.19090487614032375,0.9558555009641714,-0.07783189131863576,-0.20937475071303321,-0.19090487614032375,0.9558555009641714,6795.097134186162,0.0005995802385350908,0.9005898940290686,1.3543754995475996,6.283130167560658,0.15713966040168748,795.820689585237,6692.692957716839,832.5886164490948,-4.8492483436498635,-0.16060737776333106,5.931991276063423,2.7472340326680303e-05,-1.2081765760284921e-05,1.4453153482930745e-05,3.329135808932977e-05,-1.1283195176656767e-06,6.755846773522592e-08,7.086309044166399,83.80045032425599,413258.96622407716
0,attitude,139.20000000000064,-2.7140680871201503e-07,-4.4607407530381535e-07,1.4300116087463041e-07,0,0,0,-0.0009203200318023697,0.0011297021682366533,-0.0016231784547392082,-0.07816149853495676,-0.2082505178324456,-0.19273484299751587,0.9557069541779065,-0.07783189131863576,-0.20937475071303321,-0.19090487614032375,0.9558555009641714,6795.097130093772,0.0005995796440635194,0.9005898940290686,1.3543754995475996,6.28313001033062,0.15736551153343958,794.8508196680806,6692.660665887122,833.7749935016988,-4.849450785327483,-0.16231091798093403,5.931779197886869,2.7449225938492038e-05,-1.219201278348371e-05,1.4406719785080174e-05,3.329235924024468e-05,-1.127340981063357e-06,8.169352327353958e-08,7.0964563257317606,83.8094409429645,413260.0308480486
0,attitude,139.40000000000063,-2.7262165961947924e-07,-4.4555298646042535e-07,1.423686900678822e-07,0,0,0,-0.0009121413820137854,0.001143068757830466,-0.0016274495154412446,-0.07847946576909053,-0.2071144195122186,-0.194567329700296,0.9555564582461944,-0.07783189131863576,-0.20937475071303321,-0.19090487614032375,0.9558555009641714,6795.097126060427,0.0005995790581901864,0.9005898940290685,1.3543754995475996,6.283129855148444,0.15759136060769352,793.8809092872749,6692.628033350198,834.9613281084744,-4.849652980139377,-0.16401444982756547,5.931566817777037,2.7425843423192604e-05,-1.2302602913021236e-05,1.435947613968595e-05,3.3293356747920506e-05,-1.126363237252896e-06,9.582916375877836e-08,7.106603459009643,83.81843191649834,413261.09695440996
0,attitude,139.60000000000062,-2.7383558282243684e-07,-4.4502469898214835e-07,1.4173286269809403e-07,0,0,0,-0.0009039263145291123,0.0011564194987999305,-0.0016317015013221875,-0.07878574298425293,-0.20596649405911271,-0.19640230775307804,0.9554039687674958,-0.07783189131863576,-0.20937475071303321,-0.19090487614032375,0.9558555009641714,6795.097121879971,0.0005995784509696255,0.9005898940290686,1.3543754995475996,6.28312969407735,0.15781721556121875,792.9109584921989,6692.5950601077475,836.1476202090299,-4.849854928001782,-0.16571797321384565,5.931354135654927,2.740218613089853e-05,-1.2413533112104473e-05,1.4311420626288385e-05,3.329435061298537e-05,-1.1253862864459746e-06,1.0996538616629972e-07,7.1167504437801234,83.82742324538057,413262.16454296187
0,attitude,139.8000000000006,-2.7504852221840115e-07,-4.4448911160535844e-07,1.4109364462847704e-07,0,0,0,-0.0008956748588625602,0.0011697541721480912,-0.0016359343106610417,-0.07908028030249692,-0.20480678013701858,-0.19823974837323136,0.955249440848883,-0.07783189131863576,-0.20937475071303321,-0.19090487614032375,0.9558555009641714,6795.097117821611,0.0005995778615051782,0.9005898940290687,1.3543754995475996,6.283129537488613,0.158043066022723,791.9409673322424,6692.561746161475,837.3338697429658,-4.850056629000386,-0.1674214880561771,5.931141151648776,2.737824738742523e-05,-1.2524800231121108e-05,1.4262551316095849e-05,3.3295340836069084e-05,-1.1244101288543298e-06,1.2410218747253003e-07,7.126897279823157,83.83641493013425,413263.2336135097
