,time,x,y,z,altitude,eccentricity,inclination
0,1491300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1491000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1490700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1490400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1490100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1489800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1489500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1489200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1488900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1488600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1488300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1488000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1487700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1487400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1487100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1486800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1486500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1486200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1485900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1485600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1485300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1485000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1484700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1484400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1484100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1483800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1483500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1483200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1482900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1482600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1482300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1482000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1481700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1481400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1481100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1480800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1480500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1480200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1479900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1479600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1479300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1479000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1478700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1478400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1478100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1477800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1477500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1477200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1476900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1476600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1476300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1476000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1475700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1475400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1475100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1474800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1474500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1474200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1473900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1473600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1473300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1473000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1472700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1472400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1472100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1471800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1471500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1471200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1470900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1470600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1470300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1470000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1469700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1469400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1469100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1468800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1468500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1468200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1467900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1467600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1467300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1467000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1466700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1466400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1466100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1465800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1465500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1465200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1464900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1464600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1464300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1464000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1463700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1463400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1463100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1462800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1462500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1462200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1461900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1461600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1461300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1461000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1460700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1460400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1460100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1459800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1459500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1459200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1458900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1458600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1458300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1458000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1457700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1457400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1457100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1456800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1456500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1456200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1455900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1455600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1455300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1455000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1454700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1454400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1454100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1453800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1453500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1453200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1452900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1452600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1452300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1452000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1451700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1451400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1451100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1450800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1450500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1450200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1449900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1449600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1449300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1449000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1448700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1448400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1448100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1447800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1447500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1447200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1446900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1446600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1446300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1446000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1445700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1445400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1445100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1444800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1444500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1444200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1443900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1443600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1443300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1443000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1442700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1442400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1442100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1441800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1441500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1441200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1440900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1440600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1440300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1440000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1439700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1439400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1439100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1438800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1438500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1438200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1437900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1437600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1437300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1437000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1436700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1436400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1436100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1435800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1435500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1435200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1434900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1434600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1434300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1434000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1433700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1433400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1433100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1432800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1432500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1432200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1431900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1431600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1431300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1431000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1430700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1430400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1430100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1429800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1429500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1429200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1428900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1428600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1428300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1428000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1427700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1427400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1427100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1426800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1426500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1426200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1425900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1425600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1425300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1425000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1424700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1424400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1424100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1423800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1423500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1423200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1422900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1422600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1422300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1422000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1421700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1421400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1421100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1420800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1420500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1420200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1419900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1419600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1419300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1419000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1418700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1418400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1418100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1417800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1417500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1417200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1416900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1416600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1416300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1416000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1415700,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1415400,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1415100,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1414800,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1414500,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1414200,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1413900,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1413600,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1413300,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
0,1413000,7127.3871899999995,0.0,0.0,564.9784277835279,0.026545683464980003,97.69999999999752
